 results.L 	 results.D 	 Cl 	 Cd 	 results.sumgamma 	 results.sumu1 	 results.sumum 	 results.sumuw 	 results.meangamma 	 results.meanu1 	 results.meanum 	 results.meanuw 
 results.L 	 results.D 	 Cl 	 Cd 	 results.sumgamma 	 results.sumu1 	 results.sumum 	 results.sumuw 	 results.meangamma 	 results.meanu1 	 results.meanum 	 results.meanuw 
5.000013e+00 	 5.000013e+00 	 1 	 4.800393e+05 	 1.172245e+04 	 6.544088e-01 	 1.598052e-02 	 4.489921e+01 	 -1.501754e+02 	 -2.135042e+01 	 -5.604045e+01 	 3.741600e-01 	 1.077748e-01 	 3.085939e-03 	 6.714802e-03 
6.000015e+00 	 6.000015e+00 	 1 	 7.091465e+05 	 1.722636e+04 	 6.713451e-01 	 1.630810e-02 	 5.535657e+01 	 -1.501754e+02 	 -2.135042e+01 	 -5.056545e+01 	 4.613048e-01 	 1.077748e-01 	 3.085939e-03 	 7.947257e-03 
7.000018e+00 	 7.000018e+00 	 1 	 9.677999e+05 	 2.304640e+04 	 6.731345e-01 	 1.602948e-02 	 6.469545e+01 	 -1.501754e+02 	 -2.135042e+01 	 -4.825363e+01 	 5.391287e-01 	 1.077748e-01 	 3.085939e-03 	 8.241539e-03 
8.000021e+00 	 8.000021e+00 	 1 	 1.272966e+06 	 3.021897e+04 	 6.778743e-01 	 1.609207e-02 	 7.458206e+01 	 -1.501754e+02 	 -2.135042e+01 	 -4.675713e+01 	 6.215172e-01 	 1.077748e-01 	 3.085939e-03 	 6.395093e-03 
9.000023e+00 	 9.000023e+00 	 1 	 1.604320e+06 	 3.747093e+04 	 6.750228e-01 	 1.576601e-02 	 8.337926e+01 	 -1.501754e+02 	 -2.135042e+01 	 -4.658371e+01 	 6.948271e-01 	 1.077748e-01 	 3.085939e-03 	 6.214031e-03 
1.000003e+01 	 1.000003e+01 	 1 	 1.983924e+06 	 4.608945e+04 	 6.761411e-01 	 1.570775e-02 	 9.286220e+01 	 -1.501754e+02 	 -2.135042e+01 	 -4.474543e+01 	 7.738516e-01 	 1.077748e-01 	 3.085939e-03 	 7.466512e-03 
1.100003e+01 	 1.100003e+01 	 1 	 2.403833e+06 	 5.565061e+04 	 6.770665e-01 	 1.567461e-02 	 1.022287e+02 	 -1.501754e+02 	 -2.135042e+01 	 -4.538740e+01 	 8.519054e-01 	 1.077748e-01 	 3.085939e-03 	 6.247695e-03 
1.200003e+01 	 1.200003e+01 	 1 	 2.879881e+06 	 6.693593e+04 	 6.815919e-01 	 1.584197e-02 	 1.123266e+02 	 -1.501754e+02 	 -2.135042e+01 	 -4.427878e+01 	 9.360553e-01 	 1.077748e-01 	 3.085939e-03 	 6.218601e-03 
1.000003e-01 	 7.071086e-02 	 2 	 2.250451e+02 	 3.189616e+00 	 7.669764e-01 	 1.087053e-02 	 1.080951e+00 	 -1.501754e+02 	 -1.317861e+01 	 1.648295e-02 	 9.007922e-03 	 1.077748e-01 	 1.176070e-03 	 1.636133e-06 
2.000005e-01 	 1.414217e-01 	 2 	 9.002867e+02 	 1.276361e+01 	 7.670668e-01 	 1.087491e-02 	 2.162357e+00 	 -1.501754e+02 	 -1.317861e+01 	 -1.939541e-03 	 1.801964e-02 	 1.077748e-01 	 1.176070e-03 	 3.796264e-06 
3.000008e-01 	 2.121326e-01 	 2 	 2.026075e+03 	 2.873865e+01 	 7.672296e-01 	 1.088269e-02 	 3.244746e+00 	 -1.501754e+02 	 -1.317861e+01 	 -3.351633e-02 	 2.703955e-02 	 1.077748e-01 	 1.176070e-03 	 1.258968e-05 
4.000010e-01 	 2.828434e-01 	 2 	 3.603121e+03 	 5.114735e+01 	 7.674873e-01 	 1.089470e-02 	 4.328822e+00 	 -1.501754e+02 	 -1.317861e+01 	 -7.966967e-02 	 3.607352e-02 	 1.077748e-01 	 1.176070e-03 	 2.606744e-05 
5.000013e-01 	 3.535543e-01 	 2 	 5.632786e+03 	 8.004914e+01 	 7.678839e-01 	 1.091262e-02 	 5.415663e+00 	 -1.501754e+02 	 -1.317861e+01 	 -1.426864e-01 	 4.513052e-02 	 1.077748e-01 	 1.176070e-03 	 4.579489e-05 
6.000015e-01 	 4.242652e-01 	 2 	 8.117912e+03 	 1.156037e+02 	 7.685183e-01 	 1.094414e-02 	 6.507237e+00 	 -1.501754e+02 	 -1.317861e+01 	 -2.409972e-01 	 5.422698e-02 	 1.077748e-01 	 1.176070e-03 	 7.510599e-05 
7.000018e-01 	 4.949760e-01 	 2 	 1.105876e+04 	 1.587763e+02 	 7.691709e-01 	 1.104338e-02 	 7.603009e+00 	 -1.501754e+02 	 -1.317861e+01 	 -6.393852e-01 	 6.335841e-02 	 1.077748e-01 	 1.176070e-03 	 1.217762e-04 
8.000021e-01 	 5.656869e-01 	 2 	 1.442018e+04 	 2.132187e+02 	 7.678970e-01 	 1.135423e-02 	 8.680927e+00 	 -1.501754e+02 	 -1.317861e+01 	 -2.299756e+00 	 7.234106e-02 	 1.077748e-01 	 1.176070e-03 	 2.303870e-04 
9.000023e-01 	 6.363977e-01 	 2 	 1.815411e+04 	 2.869480e+02 	 7.638397e-01 	 1.207343e-02 	 9.727338e+00 	 -1.501754e+02 	 -1.317861e+01 	 -6.230020e+00 	 8.106115e-02 	 1.077748e-01 	 1.176070e-03 	 5.055944e-04 
1.000003e+00 	 7.071086e-01 	 2 	 2.192311e+04 	 3.770894e+02 	 7.471617e-01 	 1.285159e-02 	 1.058685e+01 	 -1.501754e+02 	 -1.317861e+01 	 -1.327243e+01 	 8.822378e-02 	 1.077748e-01 	 1.176070e-03 	 1.136200e-03 
1.200003e+00 	 8.485303e-01 	 2 	 2.989068e+04 	 6.088123e+02 	 7.074335e-01 	 1.440898e-02 	 1.202698e+01 	 -1.501754e+02 	 -1.317861e+01 	 -3.020290e+01 	 1.002248e-01 	 1.077748e-01 	 1.176070e-03 	 2.895808e-03 
1.400004e+00 	 9.899520e-01 	 2 	 3.882007e+04 	 8.830136e+02 	 6.750136e-01 	 1.535408e-02 	 1.335727e+01 	 -1.501754e+02 	 -1.317861e+01 	 -4.532536e+01 	 1.113106e-01 	 1.077748e-01 	 1.176070e-03 	 5.435262e-03 
1.600004e+00 	 1.131374e+00 	 2 	 4.930217e+04 	 1.187272e+03 	 6.563544e-01 	 1.580602e-02 	 1.480223e+01 	 -1.501754e+02 	 -1.317861e+01 	 -5.442278e+01 	 1.233519e-01 	 1.077748e-01 	 1.176070e-03 	 6.080496e-03 
1.800005e+00 	 1.272795e+00 	 2 	 6.171735e+04 	 1.519709e+03 	 6.491942e-01 	 1.598555e-02 	 1.642838e+01 	 -1.501754e+02 	 -1.317861e+01 	 -5.903044e+01 	 1.369032e-01 	 1.077748e-01 	 1.176070e-03 	 7.695994e-03 
2.000005e+00 	 1.414217e+00 	 2 	 7.558175e+04 	 1.861765e+03 	 6.439754e-01 	 1.586271e-02 	 1.807907e+01 	 -1.501754e+02 	 -1.317861e+01 	 -5.990648e+01 	 1.506589e-01 	 1.077748e-01 	 1.176070e-03 	 5.834558e-03 
3.000008e+00 	 2.121326e+00 	 2 	 1.743735e+05 	 4.015647e+03 	 6.603136e-01 	 1.520636e-02 	 2.762625e+01 	 -1.501754e+02 	 -1.317861e+01 	 -4.922569e+01 	 2.302188e-01 	 1.077748e-01 	 1.176070e-03 	 5.281274e-03 
4.000010e+00 	 2.828434e+00 	 2 	 3.209648e+05 	 7.067100e+03 	 6.836751e-01 	 1.505337e-02 	 3.810100e+01 	 -1.501754e+02 	 -1.317861e+01 	 -3.749864e+01 	 3.175083e-01 	 1.077748e-01 	 1.176070e-03 	 8.777452e-03 
5.000013e+00 	 3.535543e+00 	 2 	 5.036970e+05 	 1.061898e+04 	 6.866599e-01 	 1.447622e-02 	 4.779307e+01 	 -1.501754e+02 	 -1.317861e+01 	 -3.526891e+01 	 3.982756e-01 	 1.077748e-01 	 1.176070e-03 	 2.795139e-03 
6.000015e+00 	 4.242652e+00 	 2 	 7.376497e+05 	 1.539937e+04 	 6.983289e-01 	 1.457850e-02 	 5.835216e+01 	 -1.501754e+02 	 -1.317861e+01 	 -3.171380e+01 	 4.862680e-01 	 1.077748e-01 	 1.176070e-03 	 2.792631e-03 
7.000018e+00 	 4.949760e+00 	 2 	 9.953130e+05 	 2.025535e+04 	 6.922707e-01 	 1.408822e-02 	 6.747520e+01 	 -1.501754e+02 	 -1.317861e+01 	 -3.133962e+01 	 5.622934e-01 	 1.077748e-01 	 1.176070e-03 	 2.779985e-03 
8.000021e+00 	 5.656869e+00 	 2 	 1.311330e+06 	 2.660368e+04 	 6.983037e-01 	 1.416687e-02 	 7.777124e+01 	 -1.501754e+02 	 -1.317861e+01 	 -2.959365e+01 	 6.480936e-01 	 1.077748e-01 	 1.176070e-03 	 2.916199e-03 
9.000023e+00 	 6.363977e+00 	 2 	 1.660617e+06 	 3.348035e+04 	 6.987096e-01 	 1.408696e-02 	 8.755510e+01 	 -1.501754e+02 	 -1.317861e+01 	 -2.909980e+01 	 7.296259e-01 	 1.077748e-01 	 1.176070e-03 	 2.559225e-03 
1.000003e+01 	 7.071086e+00 	 2 	 2.042223e+06 	 4.084754e+04 	 6.960101e-01 	 1.392125e-02 	 9.697684e+01 	 -1.501754e+02 	 -1.317861e+01 	 -2.929200e+01 	 8.081403e-01 	 1.077748e-01 	 1.176070e-03 	 2.709413e-03 
1.100003e+01 	 7.778195e+00 	 2 	 2.504757e+06 	 5.053289e+04 	 7.054929e-01 	 1.423315e-02 	 1.080816e+02 	 -1.501754e+02 	 -1.317861e+01 	 -2.784941e+01 	 9.006796e-01 	 1.077748e-01 	 1.176070e-03 	 2.369912e-03 
1.200003e+01 	 8.485303e+00 	 2 	 2.954320e+06 	 5.893727e+04 	 6.992097e-01 	 1.394890e-02 	 1.168748e+02 	 -1.501754e+02 	 -1.317861e+01 	 -2.823748e+01 	 9.739564e-01 	 1.077748e-01 	 1.176070e-03 	 2.509950e-03 
1.000003e-01 	 4.472147e-02 	 5 	 2.174187e+02 	 2.993070e+00 	 7.409847e-01 	 1.020068e-02 	 1.044359e+00 	 -1.501754e+02 	 -4.663560e+00 	 5.631887e-03 	 8.702994e-03 	 1.077748e-01 	 3.239306e-04 	 4.266163e-07 
2.000005e-01 	 8.944295e-02 	 5 	 8.696716e+02 	 1.197239e+01 	 7.409820e-01 	 1.020078e-02 	 2.088729e+00 	 -1.501754e+02 	 -4.663560e+00 	 3.085915e-03 	 1.740607e-02 	 1.077748e-01 	 3.239306e-04 	 2.142996e-07 
3.000008e-01 	 1.341644e-01 	 5 	 1.956749e+03 	 2.693832e+01 	 7.409774e-01 	 1.020095e-02 	 3.133120e+00 	 -1.501754e+02 	 -4.663560e+00 	 -1.220950e-03 	 2.610933e-02 	 1.077748e-01 	 3.239306e-04 	 3.578772e-07 
4.000010e-01 	 1.788859e-01 	 5 	 3.478635e+03 	 4.789151e+01 	 7.409711e-01 	 1.020119e-02 	 4.177545e+00 	 -1.501754e+02 	 -4.663560e+00 	 -7.389268e-03 	 3.481287e-02 	 1.077748e-01 	 3.239306e-04 	 9.971984e-07 
5.000013e-01 	 2.236074e-01 	 5 	 5.435309e+03 	 7.483296e+01 	 7.409630e-01 	 1.020153e-02 	 5.222020e+00 	 -1.501754e+02 	 -4.663560e+00 	 -1.557115e-02 	 4.351684e-02 	 1.077748e-01 	 3.239306e-04 	 1.873007e-06 
6.000015e-01 	 2.683288e-01 	 5 	 7.826744e+03 	 1.077642e+02 	 7.409535e-01 	 1.020198e-02 	 6.266568e+00 	 -1.501754e+02 	 -4.663560e+00 	 -2.598414e-02 	 5.222140e-02 	 1.077748e-01 	 3.239306e-04 	 3.008093e-06 
7.000018e-01 	 3.130503e-01 	 5 	 1.065291e+04 	 1.466877e+02 	 7.409428e-01 	 1.020258e-02 	 7.311217e+00 	 -1.501754e+02 	 -4.663560e+00 	 -3.893488e-02 	 6.092681e-02 	 1.077748e-01 	 3.239306e-04 	 4.451355e-06 
8.000021e-01 	 3.577718e-01 	 5 	 1.391379e+04 	 1.916074e+02 	 7.409313e-01 	 1.020340e-02 	 8.356010e+00 	 -1.501754e+02 	 -4.663560e+00 	 -5.498553e-02 	 6.963342e-02 	 1.077748e-01 	 3.239306e-04 	 6.278399e-06 
9.000023e-01 	 4.024933e-01 	 5 	 1.760924e+04 	 2.425374e+02 	 7.409143e-01 	 1.020484e-02 	 9.400934e+00 	 -1.501754e+02 	 -4.663560e+00 	 -7.730560e-02 	 7.834112e-02 	 1.077748e-01 	 3.239306e-04 	 8.618789e-06 
1.000003e+00 	 4.472147e-01 	 5 	 2.173801e+04 	 2.995507e+02 	 7.408532e-01 	 1.020899e-02 	 1.044544e+01 	 -1.501754e+02 	 -4.663560e+00 	 -1.231944e-01 	 8.704533e-02 	 1.077748e-01 	 3.239306e-04 	 1.194964e-05 
1.200003e+00 	 5.366577e-01 	 5 	 3.127028e+04 	 4.331905e+02 	 7.400851e-01 	 1.025248e-02 	 1.252290e+01 	 -1.501754e+02 	 -4.663560e+00 	 -5.102604e-01 	 1.043575e-01 	 1.077748e-01 	 3.239306e-04 	 3.568261e-05 
1.400004e+00 	 6.261006e-01 	 5 	 4.246632e+04 	 5.998053e+02 	 7.384156e-01 	 1.042957e-02 	 1.457743e+01 	 -1.501754e+02 	 -4.663560e+00 	 -1.733519e+00 	 1.214785e-01 	 1.077748e-01 	 3.239306e-04 	 1.210076e-04 
1.600004e+00 	 7.155436e-01 	 5 	 5.503573e+04 	 8.020183e+02 	 7.326847e-01 	 1.067718e-02 	 1.654225e+01 	 -1.501754e+02 	 -4.663560e+00 	 -4.317822e+00 	 1.378521e-01 	 1.077748e-01 	 3.239306e-04 	 5.166403e-04 
1.800005e+00 	 8.049865e-01 	 5 	 6.912979e+04 	 1.044988e+03 	 7.271644e-01 	 1.099205e-02 	 1.846766e+01 	 -1.501754e+02 	 -4.663560e+00 	 -6.867058e+00 	 1.538972e-01 	 1.077748e-01 	 3.239306e-04 	 1.139336e-03 
2.000005e+00 	 8.944295e-01 	 5 	 8.470494e+04 	 1.323802e+03 	 7.217073e-01 	 1.127913e-02 	 2.036729e+01 	 -1.501754e+02 	 -4.663560e+00 	 -9.584387e+00 	 1.697274e-01 	 1.077748e-01 	 3.239306e-04 	 1.652772e-03 
3.000008e+00 	 1.341644e+00 	 5 	 1.877344e+05 	 3.134570e+03 	 7.109086e-01 	 1.186992e-02 	 3.001432e+01 	 -1.501754e+02 	 -4.663560e+00 	 -1.508682e+01 	 2.501193e-01 	 1.077748e-01 	 3.239306e-04 	 1.816062e-03 
4.000010e+00 	 1.788859e+00 	 5 	 3.325361e+05 	 5.502498e+03 	 7.083228e-01 	 1.172066e-02 	 3.984056e+01 	 -1.501754e+02 	 -4.663560e+00 	 -1.537192e+01 	 3.320047e-01 	 1.077748e-01 	 3.239306e-04 	 5.891265e-03 
5.000013e+00 	 2.236074e+00 	 5 	 5.260366e+05 	 8.656155e+03 	 7.171141e-01 	 1.180042e-02 	 5.036022e+01 	 -1.501754e+02 	 -4.663560e+00 	 -1.288117e+01 	 4.196685e-01 	 1.077748e-01 	 3.239306e-04 	 1.276801e-03 
6.000015e+00 	 2.683288e+00 	 5 	 7.483717e+05 	 1.202946e+04 	 7.084794e-01 	 1.138822e-02 	 5.972915e+01 	 -1.501754e+02 	 -4.663560e+00 	 -1.306906e+01 	 4.977429e-01 	 1.077748e-01 	 3.239306e-04 	 2.412221e-03 
7.000018e+00 	 3.130503e+00 	 5 	 1.041453e+06 	 1.695031e+04 	 7.243621e-01 	 1.178946e-02 	 7.123268e+01 	 -1.501754e+02 	 -4.663560e+00 	 -1.091862e+01 	 5.936056e-01 	 1.077748e-01 	 3.239306e-04 	 1.013220e-03 
8.000021e+00 	 3.577718e+00 	 5 	 1.355726e+06 	 2.184662e+04 	 7.219455e-01 	 1.163366e-02 	 8.109976e+01 	 -1.501754e+02 	 -4.663560e+00 	 -1.063363e+01 	 6.758313e-01 	 1.077748e-01 	 3.239306e-04 	 1.155866e-03 
9.000023e+00 	 4.024933e+00 	 5 	 1.692641e+06 	 2.686209e+04 	 7.121840e-01 	 1.130231e-02 	 9.010800e+01 	 -1.501754e+02 	 -4.663560e+00 	 -1.153352e+01 	 7.509000e-01 	 1.077748e-01 	 3.239306e-04 	 1.933716e-03 
1.000003e+01 	 4.472147e+00 	 5 	 2.102666e+06 	 3.342918e+04 	 7.166096e-01 	 1.139300e-02 	 1.006622e+02 	 -1.501754e+02 	 -4.663560e+00 	 -1.071674e+01 	 8.388515e-01 	 1.077748e-01 	 3.239306e-04 	 1.203721e-03 
1.100003e+01 	 4.919362e+00 	 5 	 2.542895e+06 	 4.032466e+04 	 7.162347e-01 	 1.135789e-02 	 1.106881e+02 	 -1.501754e+02 	 -4.663560e+00 	 -1.063535e+01 	 9.224012e-01 	 1.077748e-01 	 3.239306e-04 	 1.015080e-03 
1.200003e+01 	 5.366577e+00 	 5 	 3.025074e+06 	 4.789981e+04 	 7.159552e-01 	 1.133662e-02 	 1.208628e+02 	 -1.501754e+02 	 -4.663560e+00 	 -1.097346e+01 	 1.007190e+00 	 1.077748e-01 	 3.239306e-04 	 2.583475e-03 
1.000003e-01 	 1.000003e-01 	 1 	 2.379824e+02 	 3.547958e+00 	 8.110680e-01 	 1.209180e-02 	 1.143332e+00 	 -1.501754e+02 	 -2.135042e+01 	 -1.407673e-02 	 9.527766e-03 	 1.077748e-01 	 3.085939e-03 	 1.311419e-05 
2.000005e-01 	 2.000005e-01 	 1 	 9.534111e+02 	 1.424754e+01 	 8.123301e-01 	 1.213926e-02 	 2.291329e+00 	 -1.501754e+02 	 -2.135042e+01 	 -5.636727e-02 	 1.909441e-02 	 1.077748e-01 	 3.085939e-03 	 5.472186e-05 
3.000008e-01 	 3.000008e-01 	 1 	 2.151530e+03 	 3.229463e+01 	 8.147365e-01 	 1.222926e-02 	 3.450225e+00 	 -1.501754e+02 	 -2.135042e+01 	 -1.262682e-01 	 2.875187e-02 	 1.077748e-01 	 3.085939e-03 	 1.331696e-04 
4.000010e-01 	 4.000010e-01 	 1 	 3.845069e+03 	 5.816376e+01 	 8.190237e-01 	 1.238924e-02 	 4.631281e+00 	 -1.501754e+02 	 -2.135042e+01 	 -2.173347e-01 	 3.859401e-02 	 1.077748e-01 	 3.085939e-03 	 2.714689e-04 
5.000013e-01 	 5.000013e-01 	 1 	 6.086011e+03 	 9.451947e+01 	 8.296694e-01 	 1.288527e-02 	 5.880909e+00 	 -1.501754e+02 	 -2.135042e+01 	 -4.321443e-01 	 4.900758e-02 	 1.077748e-01 	 3.085939e-03 	 6.328470e-04 
6.000015e-01 	 6.000015e-01 	 1 	 9.138420e+03 	 1.644712e+02 	 8.651292e-01 	 1.557040e-02 	 7.416989e+00 	 -1.501754e+02 	 -2.135042e+01 	 -3.850919e+00 	 6.180825e-02 	 1.077748e-01 	 3.085939e-03 	 2.553562e-03 
7.000018e-01 	 7.000018e-01 	 1 	 1.174578e+04 	 2.542987e+02 	 8.169549e-01 	 1.768725e-02 	 8.174646e+00 	 -1.501754e+02 	 -2.135042e+01 	 -2.019868e+01 	 6.812205e-02 	 1.077748e-01 	 3.085939e-03 	 2.218028e-03 
8.000021e-01 	 8.000021e-01 	 1 	 1.451237e+04 	 4.037789e+02 	 7.728063e-01 	 2.150186e-02 	 8.902314e+00 	 -1.501754e+02 	 -2.135042e+01 	 -4.651829e+01 	 7.418595e-02 	 1.077748e-01 	 3.085939e-03 	 4.486711e-03 
9.000023e-01 	 9.000023e-01 	 1 	 1.626542e+04 	 5.098251e+02 	 6.843728e-01 	 2.145105e-02 	 8.828470e+00 	 -1.501754e+02 	 -2.135042e+01 	 -7.653968e+01 	 7.357058e-02 	 1.077748e-01 	 3.085939e-03 	 9.860386e-03 
1.000003e+00 	 1.000003e+00 	 1 	 1.657808e+04 	 4.812530e+02 	 5.649976e-01 	 1.640158e-02 	 7.827711e+00 	 -1.501754e+02 	 -2.135042e+01 	 -9.890211e+01 	 6.523092e-02 	 1.077748e-01 	 3.085939e-03 	 8.088901e-03 
1.200003e+00 	 1.200003e+00 	 1 	 2.330681e+04 	 8.025133e+02 	 5.516108e-01 	 1.899337e-02 	 9.286307e+00 	 -1.501754e+02 	 -2.135042e+01 	 -1.321368e+02 	 7.738589e-02 	 1.077748e-01 	 3.085939e-03 	 2.022788e-02 
1.400004e+00 	 1.400004e+00 	 1 	 3.016285e+04 	 1.019718e+03 	 5.244797e-01 	 1.773113e-02 	 1.021548e+01 	 -1.501754e+02 	 -2.135042e+01 	 -1.403147e+02 	 8.512900e-02 	 1.077748e-01 	 3.085939e-03 	 1.140646e-02 
1.600004e+00 	 1.600004e+00 	 1 	 4.030586e+04 	 1.322549e+03 	 5.365876e-01 	 1.760695e-02 	 1.177038e+01 	 -1.501754e+02 	 -2.135042e+01 	 -1.304428e+02 	 9.808647e-02 	 1.077748e-01 	 3.085939e-03 	 9.337637e-03 
1.800005e+00 	 1.800005e+00 	 1 	 5.258814e+04 	 2.005371e+03 	 5.531656e-01 	 2.109415e-02 	 1.483865e+01 	 -1.501754e+02 	 -2.135042e+01 	 -1.510160e+02 	 1.236554e-01 	 1.077748e-01 	 3.085939e-03 	 1.070691e-02 
2.000005e+00 	 2.000005e+00 	 1 	 6.561706e+04 	 2.348737e+03 	 5.590738e-01 	 2.001183e-02 	 1.647573e+01 	 -1.501754e+02 	 -2.135042e+01 	 -1.383631e+02 	 1.372977e-01 	 1.077748e-01 	 3.085939e-03 	 1.191253e-02 
3.000008e+00 	 3.000008e+00 	 1 	 1.584433e+05 	 4.557394e+03 	 5.999898e-01 	 1.725784e-02 	 2.562872e+01 	 -1.501754e+02 	 -2.135042e+01 	 -9.256704e+01 	 2.135726e-01 	 1.077748e-01 	 3.085939e-03 	 9.310547e-03 
4.000010e+00 	 4.000010e+00 	 1 	 3.001924e+05 	 7.438286e+03 	 6.394287e-01 	 1.584401e-02 	 3.448357e+01 	 -1.501754e+02 	 -2.135042e+01 	 -5.674063e+01 	 2.873631e-01 	 1.077748e-01 	 3.085939e-03 	 9.859573e-03 
5.000013e+00 	 5.000013e+00 	 1 	 4.815339e+05 	 1.191161e+04 	 6.564463e-01 	 1.623838e-02 	 4.527005e+01 	 -1.501754e+02 	 -2.135042e+01 	 -5.683960e+01 	 3.772504e-01 	 1.077748e-01 	 3.085939e-03 	 1.090971e-02 
